model,pooling,match_strategy,C,seed,auc,test_pos,test_neg,embedding_dim,n_pairs_sampled,n_pairs_total,runtime_sec
dinov2-base,cls,aspect_matched,0.1,99,0.908784,74,76,768,250,265,0.32
dinov2-base,cls,aspect_matched,1.0,99,0.903272,74,76,768,250,265,0.32
dinov2-base,cls,aspect_matched,10.0,99,0.899182,74,76,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.01,1234,0.906489,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.1,1234,0.897422,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,1.0,1234,0.891733,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,10.0,1234,0.889778,75,75,768,250,265,0.32
dinov2-base,cls,random,0.01,42,0.896356,75,75,768,250,265,0.47
dinov2-base,cls,random,0.1,42,0.896356,75,75,768,250,265,0.47
dinov2-base,cls,random,1.0,42,0.895289,75,75,768,250,265,0.47
dinov2-base,cls,random,10.0,42,0.893689,75,75,768,250,265,0.47
dinov2-base,cls,random,0.01,7,0.918933,75,75,768,250,265,0.47
dinov2-base,cls,random,0.1,7,0.914844,75,75,768,250,265,0.47
dinov2-base,cls,random,1.0,7,0.910756,75,75,768,250,265,0.47
dinov2-base,cls,random,10.0,7,0.908622,75,75,768,250,265,0.47
dinov2-base,cls,random,0.01,17,0.898311,75,75,768,250,265,0.47
dinov2-base,cls,random,0.1,17,0.896533,75,75,768,250,265,0.47
dinov2-base,cls,random,1.0,17,0.895822,75,75,768,250,265,0.47
dinov2-base,cls,random,10.0,17,0.8928,75,75,768,250,265,0.47
dinov2-base,cls,random,0.01,23,0.892089,75,75,768,250,265,0.47
dinov2-base,cls,random,0.1,23,0.891556,75,75,768,250,265,0.47
dinov2-base,cls,random,1.0,23,0.891911,75,75,768,250,265,0.47
dinov2-base,cls,random,10.0,23,0.882133,75,75,768,250,265,0.47
dinov2-base,cls,random,0.01,99,0.896515,76,74,768,250,265,0.47
dinov2-base,cls,random,0.1,99,0.897937,76,74,768,250,265,0.47
dinov2-base,cls,random,1.0,99,0.894203,76,74,768,250,265,0.47
dinov2-base,cls,random,10.0,99,0.887713,76,74,768,250,265,0.47
dinov2-base,cls,random,0.01,1234,0.882667,75,75,768,250,265,0.47
dinov2-base,cls,random,0.1,1234,0.876622,75,75,768,250,265,0.47
dinov2-base,cls,random,1.0,1234,0.871822,75,75,768,250,265,0.47
dinov2-base,cls,random,10.0,1234,0.867733,75,75,768,250,265,0.47
dinov2-base,patch_mean,clip_matched,0.01,42,0.876978,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.1,42,0.876444,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,1.0,42,0.872,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,10.0,42,0.870044,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.01,7,0.941333,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.1,7,0.936356,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,1.0,7,0.935111,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,10.0,7,0.937067,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.01,17,0.904533,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.1,17,0.9024,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,1.0,17,0.902222,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,10.0,17,0.899378,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.01,23,0.928178,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.1,23,0.930667,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,1.0,23,0.929422,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,10.0,23,0.926933,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.01,99,0.914489,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.1,99,0.917511,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,1.0,99,0.915911,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,10.0,99,0.917511,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.01,1234,0.895111,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,0.1,1234,0.902756,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,1.0,1234,0.901867,75,75,768,250,265,0.22
dinov2-base,patch_mean,clip_matched,10.0,1234,0.901689,75,75,768,250,265,0.22
dinov2-base,patch_mean,aspect_matched,0.01,42,0.9072,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.1,42,0.912889,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,1.0,42,0.913067,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,10.0,42,0.907378,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.01,7,0.936533,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.1,7,0.933156,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,1.0,7,0.931378,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,10.0,7,0.924622,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.01,17,0.9152,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.1,17,0.910933,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,1.0,17,0.9072,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,10.0,17,0.905778,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.01,23,0.948444,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.1,23,0.945067,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,1.0,23,0.941333,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,10.0,23,0.938133,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.01,99,0.935811,74,76,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.1,99,0.933144,74,76,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,1.0,99,0.930477,74,76,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,10.0,99,0.927809,74,76,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.01,1234,0.923911,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,0.1,1234,0.9216,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,1.0,1234,0.9184,75,75,768,250,265,0.39
dinov2-base,patch_mean,aspect_matched,10.0,1234,0.916622,75,75,768,250,265,0.39
dinov2-base,patch_mean,random,0.01,42,0.877689,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.1,42,0.881778,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,1.0,42,0.8816,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,10.0,42,0.882311,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.01,7,0.955378,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.1,7,0.9552,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,1.0,7,0.9552,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,10.0,7,0.957333,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.01,17,0.895289,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.1,17,0.901156,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,1.0,17,0.902933,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,10.0,17,0.902044,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.01,23,0.927644,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.1,23,0.924267,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,1.0,23,0.921067,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,10.0,23,0.9168,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.01,99,0.91643,76,74,768,250,265,0.55
dinov2-base,patch_mean,random,0.1,99,0.917141,76,74,768,250,265,0.55
dinov2-base,patch_mean,random,1.0,99,0.914118,76,74,768,250,265,0.55
dinov2-base,patch_mean,random,10.0,99,0.911629,76,74,768,250,265,0.55
dinov2-base,patch_mean,random,0.01,1234,0.904178,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,0.1,1234,0.915556,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,1.0,1234,0.918578,75,75,768,250,265,0.55
dinov2-base,patch_mean,random,10.0,1234,0.920178,75,75,768,250,265,0.55
dinov2-base,patch_gem,clip_matched,0.01,42,0.904533,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.1,42,0.907022,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,1.0,42,0.903822,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,10.0,42,0.904356,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.01,7,0.948267,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.1,7,0.948267,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,1.0,7,0.944356,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,10.0,7,0.939733,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.01,17,0.912178,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.1,17,0.914489,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,1.0,17,0.914667,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,10.0,17,0.913511,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.01,23,0.916444,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.1,23,0.920356,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,1.0,23,0.918578,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,10.0,23,0.918933,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.01,99,0.930489,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.1,99,0.932444,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,1.0,99,0.929778,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,10.0,99,0.930489,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.01,1234,0.910933,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,0.1,1234,0.917333,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,1.0,1234,0.915556,75,75,768,250,265,0.18
dinov2-base,patch_gem,clip_matched,10.0,1234,0.914311,75,75,768,250,265,0.18
dinov2-base,patch_gem,aspect_matched,0.01,42,0.921422,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.1,42,0.919289,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,1.0,42,0.9168,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,10.0,42,0.912711,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.01,7,0.948267,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.1,7,0.948267,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,1.0,7,0.947911,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,10.0,7,0.944711,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.01,17,0.921067,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.1,17,0.916978,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,1.0,17,0.913422,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,10.0,17,0.913067,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.01,23,0.948978,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.1,23,0.946667,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,1.0,23,0.942578,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,10.0,23,0.940978,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.01,99,0.937411,74,76,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.1,99,0.928698,74,76,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,1.0,99,0.925676,74,76,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,10.0,99,0.921408,74,76,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.01,1234,0.931733,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,0.1,1234,0.926222,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,1.0,1234,0.9232,75,75,768,250,265,0.34
dinov2-base,patch_gem,aspect_matched,10.0,1234,0.9216,75,75,768,250,265,0.34
dinov2-base,patch_gem,random,0.01,42,0.899733,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.1,42,0.903111,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,1.0,42,0.902578,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,10.0,42,0.901689,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.01,7,0.955911,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.1,7,0.964267,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,1.0,7,0.964622,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,10.0,7,0.960356,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.01,17,0.893333,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.1,17,0.897956,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,1.0,17,0.898844,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,10.0,17,0.897067,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.01,23,0.922667,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.1,23,0.916444,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,1.0,23,0.913067,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,10.0,23,0.915022,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.01,99,0.937411,76,74,768,250,265,0.5
dinov2-base,patch_gem,random,0.1,99,0.935633,76,74,768,250,265,0.5
dinov2-base,patch_gem,random,1.0,99,0.934388,76,74,768,250,265,0.5
dinov2-base,patch_gem,random,10.0,99,0.931543,76,74,768,250,265,0.5
dinov2-base,patch_gem,random,0.01,1234,0.912889,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,0.1,1234,0.92,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,1.0,1234,0.920356,75,75,768,250,265,0.5
dinov2-base,patch_gem,random,10.0,1234,0.918933,75,75,768,250,265,0.5
dinov2-base,cls_patch,clip_matched,0.01,42,0.880178,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.1,42,0.877689,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,1.0,42,0.874844,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,10.0,42,0.872356,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.01,7,0.935822,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.1,7,0.935111,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,1.0,7,0.934933,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,10.0,7,0.934044,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.01,17,0.906667,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.1,17,0.904,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,1.0,17,0.902044,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,10.0,17,0.900622,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.01,23,0.927467,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.1,23,0.928356,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,1.0,23,0.927644,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,10.0,23,0.9248,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.01,99,0.925689,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.1,99,0.929956,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,1.0,99,0.9296,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,10.0,99,0.928,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.01,1234,0.8944,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,0.1,1234,0.895822,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,1.0,1234,0.894044,75,75,1536,250,265,5.23
dinov2-base,cls_patch,clip_matched,10.0,1234,0.894222,75,75,1536,250,265,5.23
dinov2-base,cls_patch,aspect_matched,0.01,42,0.897244,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.1,42,0.893333,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,1.0,42,0.891378,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,10.0,42,0.887289,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.01,7,0.9392,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.1,7,0.938489,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,1.0,7,0.936711,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,10.0,7,0.930844,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.01,17,0.909867,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.1,17,0.906667,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,1.0,17,0.905244,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,10.0,17,0.901689,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.01,23,0.939733,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.1,23,0.935822,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,1.0,23,0.931733,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,10.0,23,0.921244,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.01,99,0.941501,74,76,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.1,99,0.938478,74,76,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,1.0,99,0.935455,74,76,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,10.0,99,0.93101,74,76,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.01,1234,0.923556,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,0.1,1234,0.919289,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,1.0,1234,0.918222,75,75,1536,250,265,10.69
dinov2-base,cls_patch,aspect_matched,10.0,1234,0.914489,75,75,1536,250,265,10.69
dinov2-base,cls_patch,random,0.01,42,0.901511,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.1,42,0.901689,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,1.0,42,0.902044,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,10.0,42,0.899911,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.01,7,0.953422,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.1,7,0.951822,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,1.0,7,0.950222,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,10.0,7,0.950044,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.01,17,0.909511,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.1,17,0.916089,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,1.0,17,0.917689,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,10.0,17,0.918044,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.01,23,0.930133,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.1,23,0.931911,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,1.0,23,0.935467,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,10.0,23,0.932622,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.01,99,0.929232,76,74,1536,250,265,16.14
dinov2-base,cls_patch,random,0.1,99,0.930299,76,74,1536,250,265,16.14
dinov2-base,cls_patch,random,1.0,99,0.930477,76,74,1536,250,265,16.14
dinov2-base,cls_patch,random,10.0,99,0.928521,76,74,1536,250,265,16.14
dinov2-base,cls_patch,random,0.01,1234,0.911822,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,0.1,1234,0.910578,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,1.0,1234,0.909333,75,75,1536,250,265,16.14
dinov2-base,cls_patch,random,10.0,1234,0.905778,75,75,1536,250,265,16.14
dinov2-large,cls,clip_matched,0.01,42,0.847289,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.1,42,0.843556,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,1.0,42,0.840356,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,10.0,42,0.838578,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.01,7,0.880356,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.1,7,0.868267,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,1.0,7,0.863289,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,10.0,7,0.863644,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.01,17,0.851378,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.1,17,0.839822,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,1.0,17,0.8352,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,10.0,17,0.832711,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.01,23,0.8832,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.1,23,0.872,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,1.0,23,0.8672,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,10.0,23,0.865956,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.01,99,0.862044,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.1,99,0.854044,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,1.0,99,0.850311,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,10.0,99,0.842844,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.01,1234,0.865956,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,0.1,1234,0.856889,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,1.0,1234,0.855467,75,75,1024,250,265,0.24
dinov2-large,cls,clip_matched,10.0,1234,0.854044,75,75,1024,250,265,0.24
dinov2-large,cls,aspect_matched,0.01,42,0.852978,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.1,42,0.849067,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,1.0,42,0.8448,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,10.0,42,0.846222,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.01,7,0.885867,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.1,7,0.874311,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,1.0,7,0.869156,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,10.0,7,0.868622,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.01,17,0.866133,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.1,17,0.852089,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,1.0,17,0.846044,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,10.0,17,0.8432,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.01,23,0.899911,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.1,23,0.888178,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,1.0,23,0.884267,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,10.0,23,0.878756,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.01,99,0.907717,74,76,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.1,99,0.894559,74,76,1024,250,265,0.4
dinov2-large,cls,aspect_matched,1.0,99,0.889758,74,76,1024,250,265,0.4
dinov2-large,cls,aspect_matched,10.0,99,0.886024,74,76,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.01,1234,0.901156,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,0.1,1234,0.892267,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,1.0,1234,0.886222,75,75,1024,250,265,0.4
dinov2-large,cls,aspect_matched,10.0,1234,0.881244,75,75,1024,250,265,0.4
dinov2-large,cls,random,0.01,42,0.849778,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.1,42,0.843378,75,75,1024,250,265,0.56
dinov2-large,cls,random,1.0,42,0.838044,75,75,1024,250,265,0.56
dinov2-large,cls,random,10.0,42,0.838044,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.01,7,0.883378,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.1,7,0.872356,75,75,1024,250,265,0.56
dinov2-large,cls,random,1.0,7,0.867378,75,75,1024,250,265,0.56
dinov2-large,cls,random,10.0,7,0.867378,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.01,17,0.854578,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.1,17,0.840533,75,75,1024,250,265,0.56
dinov2-large,cls,random,1.0,17,0.834667,75,75,1024,250,265,0.56
dinov2-large,cls,random,10.0,17,0.828622,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.01,23,0.9088,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.1,23,0.901689,75,75,1024,250,265,0.56
dinov2-large,cls,random,1.0,23,0.898133,75,75,1024,250,265,0.56
dinov2-large,cls,random,10.0,23,0.896889,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.01,99,0.853841,76,74,1024,250,265,0.56
dinov2-large,cls,random,0.1,99,0.84175,76,74,1024,250,265,0.56
dinov2-large,cls,random,1.0,99,0.837304,76,74,1024,250,265,0.56
dinov2-large,cls,random,10.0,99,0.832326,76,74,1024,250,265,0.56
dinov2-large,cls,random,0.01,1234,0.886756,75,75,1024,250,265,0.56
dinov2-large,cls,random,0.1,1234,0.880533,75,75,1024,250,265,0.56
dinov2-large,cls,random,1.0,1234,0.879111,75,75,1024,250,265,0.56
dinov2-large,cls,random,10.0,1234,0.876267,75,75,1024,250,265,0.56
dinov2-large,patch_mean,clip_matched,0.01,42,0.886933,75,75,1024,250,265,0.2
dinov2-large,patch_mean,clip_matched,0.1,42,0.892978,75,75,1024,250,265,0.2
dinov2-large,patch_mean,clip_matched,1.0,42,0.893156,75,75,1024,250,265,0.2
dinov2-large,patch_mean,clip_matched,10.0,42,0.893156,75,75,1024,250,265,0.2
dinov2-large,patch_mean,clip_matched,0.01,7,0.937956,75,75,1024,250,265,0.2
dinov2-large,patch_mean,clip_matched,0.1,7,0.939911,75,75,1024,250,265,0.2
dinov2-large,patch_mean,clip_matched,1.0,7,0.936356,75,75,1024,250,265,0.2
dinov2-large,patch_mean,clip_matched,10.0,7,0.936889,75,75,1024,250,265,0.2
